accessionVersion	lineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	completeness	geoLocAdmin2	geoLocCity	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs	diagnosticMeasurementValue	diagnosticMeasurementUnit	diagnosticMeasurementMethod
PP_001TWM7.1	A.D	2012-10-26	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15097	2023-10-01	OR466334.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9904761904761905				p1306-121310708A	0	0			
PP_001TWN5.1	A.D	2012-11-02	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15252	2023-10-01	OR466335.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310709A	0	0			
PP_001TWP3.1	A.D	2012-11-06	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15259	2023-10-01	OR466336.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310710A	0	0			
PP_001TWQ1.1	A.D	2012-12-13	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15244	2023-10-01	OR466337.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310711A	0	0			
PP_001TWRZ.1	A.D	2012-12-14	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15330	2023-10-01	OR466338.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310712A	0	0			
PP_001TWSX.1	A.D	2012-12-17	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15261	2023-10-01	OR466339.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310713A	0	0			
PP_001TWTV.1	A.D	2013-01-10	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15258	2023-10-01	OR466340.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310714A	0	0			
PP_001TWUT.1	A.3.1	2013-01-10	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15526	2023-10-01	OR466341.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310715A	0	0			
PP_001TWVR.1	A.3.1	2013-01-11	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15316	2023-10-01	OR466342.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310716A	0	0			
PP_001TWWP.1	A.3.1	2013-01-14	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15209	2023-10-01	OR466343.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9999343185550083				p1306-121310717A	0	1			
PP_001TWXM.1	A.3.1	2013-01-15	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15208	2023-10-01	OR466344.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9974384236453202				p1306-121310718A	0	39			
PP_001TWYK.1	A.3.1	2013-01-16	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15265	2023-10-01	OR466345.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310719A	0	0			
PP_001TWZH.1	A.D	2013-01-22	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15257	2023-10-01	OR466346.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310720A	0	0			
PP_001TX0F.1	A.D	2013-01-18	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15260	2023-10-01	OR466347.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310721A	0	0			
PP_001TX1D.1	A.D	2013-01-23	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15257	2023-10-01	OR466348.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9988834154351396				p1306-121310722A	0	17			
PP_001TX2B.1	A.D	2013-01-23	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15142	2023-10-01	OR466349.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9936288998357964				p1306-121310723A	0	0			
PP_001TX39.1	A.D	2013-01-29	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15351	2023-10-01	OR466350.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310724A	0	0			
PP_001TX47.1	A.D	2013-02-28	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15259	2023-10-01	OR466351.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9936945812807881				p1306-121310726A	0	96			
PP_001TX55.1	A.D	2013-03-05	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15276	2023-10-01	OR466352.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310727A	0	0			
PP_001TX63.1	A.D	2013-03-05	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15260	2023-10-01	OR466353.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310728A	0	0			
PP_001TX71.1	A.D.2.2	2013-03-07	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15380	2023-10-01	OR466354.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310729A	0	0			
PP_001TX8Z.1	A.D.2.2	2013-03-12	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	14951	2023-10-01	OR466355.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9855500821018063				p1306-121310730A	0	0			
PP_001TX9X.1	A.D.2.2	2013-03-19	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15116	2023-10-01	OR466356.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9916584564860427				p1306-121310731A	0	0			
PP_001TXAV.1	A.D.2.2	2013-03-26	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15371	2023-10-01	OR466357.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310733A	0	0			
PP_001TXBT.1	A.D.2.2	2013-11-26	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15126	2023-10-01	OR466358.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9922495894909688				p1306-121310734A	0	0			
PP_001TXCR.1	A.D	2013-12-04	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15180	2023-10-01	OR466359.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310735A	0	0			
PP_001TXDP.1	A.D	2013-12-27	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15258	2023-10-01	OR466360.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310736A	0	0			
PP_001TXEM.1	A.D	2013-12-30	USA		Avadhanula, V.; Agustinho, D. P.; Menon, V. K.; Chemaly, R. F.; Shah, D. P.; Qin, X.; Surathu, A.; Doddapaneni, H.; Muzny, D. M.; Metcalf, G. A.; Gregeen, S. J.; Gibbs, R. A.; Petrosino, J. J.; Sedlazeck, F. J.; Piedra, P. A.	Baylor College of Medicine, Human Genome Sequencing Center	Homo sapiens	15390	2023-10-01	OR466361.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				p1306-121310737A	0	0			
PP_001UC1W.1	A.D.5.2	2022-10-25	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15141	2023-10-11	OR522459.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.992840722495895				RSV-A/human/USA/WA-S23746/2022	0	26			
PP_001UC2U.1	A.D.3	2022-10-26	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15201	2023-10-11	OR522460.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9982922824302135				RSV-A/human/USA/WA-S23747/2022	0	0			
PP_001UC3S.1	A.D.3	2022-10-26	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15201	2023-10-11	OR522461.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9972413793103448				RSV-A/human/USA/WA-S23748/2022	0	16			
PP_001UC4Q.1	A.D.1.8	2022-10-30	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15217	2023-10-11	OR522462.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9979638752052545				RSV-A/human/USA/WA-S23749/2022	0	23			
PP_001UC5N.1	A.D.5.2	2022-10-31	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15134	2023-10-11	OR522463.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.994088669950739				RSV-A/human/USA/WA-S23750/2022	0	0			
PP_001UC6L.1	A.D.2.1	2022-11-01	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15218	2023-10-11	OR522464.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9986206896551724				RSV-A/human/USA/WA-S23751/2022	0	13			
PP_001UC7J.1	A.D.5.2	2022-11-01	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15134	2023-10-11	OR522465.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9817405582922825				RSV-A/human/USA/WA-S23752/2022	0	188			
PP_001UC8G.1	A.D.5.2	2022-11-05	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15166	2023-10-11	OR522466.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9960591133004926				RSV-A/human/USA/WA-S23753/2022	0	2			
PP_001UC9E.1	A.D.5.2	2022-11-06	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15119	2023-10-11	OR522467.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9844991789819376				RSV-A/human/USA/WA-S23754/2022	0	131			
PP_001UCAC.1	A.D.3	2022-11-06	USA	Washington, King County	Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Kolar, T.; Han, P. D.; Sibley, T. R.; Reinhart, D.; Grindstaff, S.; Truong, M.; Babu, T. M.; Feldstein, L. R.; Saydah, S.; Briggs-Hagen, M.; Casto, A.; Ehmen, B.; Englund, J. A.; Fortmann, S. P.; Kuntz, J. L.; Lockwood, T.; Midgley, C. M.; Mularski, R. A.; Ogilvie, T.; Reich, S.; Schmidt, M. A.; Smith, N.; Starita, L.; Stone, J.; Vandermeer, M.; Weil, A. A.; Wolf, C. R.; Chu, H. Y.; Naleway, A. L.	The Brotman Baty Institute for Precision Medicine	Homo sapiens	15015	2023-10-11	OR522468.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9797701149425287				RSV-A/human/USA/WA-S23755/2022	0	97			
